Category,Day,Amount,Date,Month
Data,12,,12/12/2023,DEC
Data,13,,13/12/2023,DEC
Data,14,,14/12/2023,DEC
Data,15,,15/12/2023,DEC
Data,16,450,16/12/2023,DEC
Data,17,,17/12/2023,DEC
Data,18,,18/12/2023,DEC
Data,19,,19/12/2023,DEC
Data,20,,20/12/2023,DEC
Data,21,,21/12/2023,DEC
Data,22,,22/12/2023,DEC
Data,23,,23/12/2023,DEC
Data,24,,24/12/2023,DEC
Data,25,,25/12/2023,DEC
Data,26,,26/12/2023,DEC
Data,27,,27/12/2023,DEC
Data,28,,28/12/2023,DEC
Data,29,,29/12/2023,DEC
Data,30,,30/12/2023,DEC
Data,31,,31/12/2023,DEC
Food,2,3,02/12/2023,DEC
Food,3,,03/12/2023,DEC
Food,4,10,04/12/2023,DEC
Food,5,62,05/12/2023,DEC
Food,6,10,06/12/2023,DEC
Food,7,85,07/12/2023,DEC
Food,8,17,08/12/2023,DEC
Food,9,35,09/12/2023,DEC
Food,10,,10/12/2023,DEC
Food,11,120,11/12/2023,DEC
Food,12,20,12/12/2023,DEC
Food,13,20,13/12/2023,DEC
Food,14,105,14/12/2023,DEC
Food,15,30,15/12/2023,DEC
Food,16,98.1,16/12/2023,DEC
Food,17,,17/12/2023,DEC
Food,18,20,18/12/2023,DEC
Food,19,23,19/12/2023,DEC
Food,20,,20/12/2023,DEC
Food,21,6,21/12/2023,DEC
Food,22,58,22/12/2023,DEC
Food,23,207,23/12/2023,DEC
Food,24,,24/12/2023,DEC
Food,25,,25/12/2023,DEC
Food,26,184,26/12/2023,DEC
Food,27,,27/12/2023,DEC
Food,28,,28/12/2023,DEC
Food,29,134.8,29/12/2023,DEC
Food,30,,30/12/2023,DEC
Food,31,475,31/12/2023,DEC
Healthcare,1,,01/12/2023,DEC
Healthcare,2,,02/12/2023,DEC
Healthcare,3,,03/12/2023,DEC
Healthcare,4,,04/12/2023,DEC
Healthcare,5,,05/12/2023,DEC
Healthcare,6,,06/12/2023,DEC
Healthcare,7,22,07/12/2023,DEC
Healthcare,8,,08/12/2023,DEC
Healthcare,9,,09/12/2023,DEC
Healthcare,10,,10/12/2023,DEC
Healthcare,11,,11/12/2023,DEC
Healthcare,12,,12/12/2023,DEC
Healthcare,13,,13/12/2023,DEC
Healthcare,14,,14/12/2023,DEC
Healthcare,15,,15/12/2023,DEC
Healthcare,16,18,16/12/2023,DEC
Healthcare,17,,17/12/2023,DEC
Healthcare,18,,18/12/2023,DEC
Healthcare,19,,19/12/2023,DEC
Healthcare,20,,20/12/2023,DEC
Healthcare,21,,21/12/2023,DEC
Healthcare,22,,22/12/2023,DEC
Healthcare,23,,23/12/2023,DEC
Healthcare,24,,24/12/2023,DEC
Healthcare,25,,25/12/2023,DEC
Healthcare,26,16,26/12/2023,DEC
Healthcare,27,,27/12/2023,DEC
Healthcare,28,,28/12/2023,DEC
Healthcare,29,,29/12/2023,DEC
Healthcare,30,,30/12/2023,DEC
Healthcare,31,,31/12/2023,DEC
Clothes/ Shoes/ Jewelry ,1,,01/12/2023,DEC
Clothes/ Shoes/ Jewelry ,2,120,02/12/2023,DEC
Clothes/ Shoes/ Jewelry ,3,,03/12/2023,DEC
Clothes/ Shoes/ Jewelry ,4,,04/12/2023,DEC
Clothes/ Shoes/ Jewelry ,5,,05/12/2023,DEC
Clothes/ Shoes/ Jewelry ,6,,06/12/2023,DEC
Clothes/ Shoes/ Jewelry ,7,,07/12/2023,DEC
Clothes/ Shoes/ Jewelry ,8,,08/12/2023,DEC
Clothes/ Shoes/ Jewelry ,9,,09/12/2023,DEC
Clothes/ Shoes/ Jewelry ,10,,10/12/2023,DEC
Clothes/ Shoes/ Jewelry ,11,,11/12/2023,DEC
Clothes/ Shoes/ Jewelry ,12,,12/12/2023,DEC
Clothes/ Shoes/ Jewelry ,13,,13/12/2023,DEC
Clothes/ Shoes/ Jewelry ,14,,14/12/2023,DEC
Clothes/ Shoes/ Jewelry ,15,,15/12/2023,DEC
Clothes/ Shoes/ Jewelry ,16,,16/12/2023,DEC
Clothes/ Shoes/ Jewelry ,17,,17/12/2023,DEC
Clothes/ Shoes/ Jewelry ,18,,18/12/2023,DEC
Clothes/ Shoes/ Jewelry ,19,,19/12/2023,DEC
Clothes/ Shoes/ Jewelry ,20,,20/12/2023,DEC
Clothes/ Shoes/ Jewelry ,21,,21/12/2023,DEC
Clothes/ Shoes/ Jewelry ,22,,22/12/2023,DEC
Clothes/ Shoes/ Jewelry ,23,,23/12/2023,DEC
Clothes/ Shoes/ Jewelry ,24,,24/12/2023,DEC
Clothes/ Shoes/ Jewelry ,25,,25/12/2023,DEC
Clothes/ Shoes/ Jewelry ,26,,26/12/2023,DEC
Clothes/ Shoes/ Jewelry ,27,,27/12/2023,DEC
Clothes/ Shoes/ Jewelry ,28,,28/12/2023,DEC
Clothes/ Shoes/ Jewelry ,29,,29/12/2023,DEC
Clothes/ Shoes/ Jewelry ,30,,30/12/2023,DEC
Clothes/ Shoes/ Jewelry ,31,,31/12/2023,DEC
Toiletries/Groceries,3,,03/12/2023,DEC
Toiletries/Groceries,4,,04/12/2023,DEC
Toiletries/Groceries,5,,05/12/2023,DEC
Toiletries/Groceries,6,,06/12/2023,DEC
Toiletries/Groceries,7,,07/12/2023,DEC
Toiletries/Groceries,8,,08/12/2023,DEC
Toiletries/Groceries,9,,09/12/2023,DEC
Toiletries/Groceries,10,,10/12/2023,DEC
Toiletries/Groceries,11,,11/12/2023,DEC
Toiletries/Groceries,12,,12/12/2023,DEC
Toiletries/Groceries,13,,13/12/2023,DEC
Toiletries/Groceries,14,,14/12/2023,DEC
Toiletries/Groceries,15,,15/12/2023,DEC
Toiletries/Groceries,16,,16/12/2023,DEC
Toiletries/Groceries,17,,17/12/2023,DEC
Toiletries/Groceries,18,,18/12/2023,DEC
Toiletries/Groceries,19,,19/12/2023,DEC
Toiletries/Groceries,20,,20/12/2023,DEC
Toiletries/Groceries,21,,21/12/2023,DEC
Toiletries/Groceries,22,,22/12/2023,DEC
Toiletries/Groceries,23,313,23/12/2023,DEC
Toiletries/Groceries,24,1179.81,24/12/2023,DEC
Toiletries/Groceries,25,,25/12/2023,DEC
Toiletries/Groceries,26,47,26/12/2023,DEC
Toiletries/Groceries,27,,27/12/2023,DEC
Toiletries/Groceries,28,,28/12/2023,DEC
Toiletries/Groceries,29,,29/12/2023,DEC
Toiletries/Groceries,30,,30/12/2023,DEC
Toiletries/Groceries,31,,31/12/2023,DEC
Transportation ,1,29,01/12/2023,DEC
Transportation ,2,,02/12/2023,DEC
Transportation ,3,21,03/12/2023,DEC
Transportation ,4,123,04/12/2023,DEC
Transportation ,5,24,05/12/2023,DEC
Transportation ,6,75,06/12/2023,DEC
Transportation ,7,59,07/12/2023,DEC
Transportation ,8,116,08/12/2023,DEC
Transportation ,9,108,09/12/2023,DEC
Transportation ,10,,10/12/2023,DEC
Transportation ,11,,11/12/2023,DEC
Transportation ,12,,12/12/2023,DEC
Transportation ,13,15.5,13/12/2023,DEC
Transportation ,14,30,14/12/2023,DEC
Transportation ,15,108,15/12/2023,DEC
Transportation ,16,,16/12/2023,DEC
Transportation ,17,188,17/12/2023,DEC
Transportation ,18,,18/12/2023,DEC
Transportation ,19,12.5,19/12/2023,DEC
Transportation ,20,74.5,20/12/2023,DEC
Transportation ,21,37.5,21/12/2023,DEC
Transportation ,22,110.5,22/12/2023,DEC
Transportation ,23,129,23/12/2023,DEC
Transportation ,24,57,24/12/2023,DEC
Transportation ,25,76,25/12/2023,DEC
Transportation ,26,35,26/12/2023,DEC
Transportation ,27,19,27/12/2023,DEC
Transportation ,28,,28/12/2023,DEC
Transportation ,29,18,29/12/2023,DEC
Transportation ,30,,30/12/2023,DEC
Transportation ,31,40,31/12/2023,DEC
Miscellaneous,1,,01/12/2023,DEC
Miscellaneous,2,,02/12/2023,DEC
Miscellaneous,3,,03/12/2023,DEC
Miscellaneous,4,111,04/12/2023,DEC
Miscellaneous,5,,05/12/2023,DEC
Miscellaneous,6,,06/12/2023,DEC
Miscellaneous,7,50,07/12/2023,DEC
Miscellaneous,8,,08/12/2023,DEC
Miscellaneous,9,,09/12/2023,DEC
Miscellaneous,10,650,10/12/2023,DEC
Miscellaneous,11,,11/12/2023,DEC
Miscellaneous,12,50,12/12/2023,DEC
Miscellaneous,13,,13/12/2023,DEC
Miscellaneous,14,50,14/12/2023,DEC
Miscellaneous,15,60,15/12/2023,DEC
Miscellaneous,16,,16/12/2023,DEC
Miscellaneous,17,,17/12/2023,DEC
Miscellaneous,18,100,18/12/2023,DEC
Miscellaneous,19,,19/12/2023,DEC
Miscellaneous,20,,20/12/2023,DEC
Miscellaneous,21,,21/12/2023,DEC
Miscellaneous,22,,22/12/2023,DEC
Miscellaneous,23,50,23/12/2023,DEC
Miscellaneous,24,,24/12/2023,DEC
Miscellaneous,25,,25/12/2023,DEC
Miscellaneous,26,,26/12/2023,DEC
Miscellaneous,27,,27/12/2023,DEC
Miscellaneous,28,21,28/12/2023,DEC
Miscellaneous,29,,29/12/2023,DEC
Miscellaneous,30,,30/12/2023,DEC
Miscellaneous,31,,31/12/2023,DEC
Apple Subscriptions,1,,01/12/2023,DEC
Apple Subscriptions,2,,02/12/2023,DEC
Apple Subscriptions,3,,03/12/2023,DEC
Apple Subscriptions,4,,04/12/2023,DEC
Apple Subscriptions,5,,05/12/2023,DEC
Apple Subscriptions,6,,06/12/2023,DEC
Apple Subscriptions,7,,07/12/2023,DEC
Apple Subscriptions,8,,08/12/2023,DEC
Apple Subscriptions,9,,09/12/2023,DEC
Apple Subscriptions,10,,10/12/2023,DEC
Apple Subscriptions,11,,11/12/2023,DEC
Apple Subscriptions,12,,12/12/2023,DEC
Apple Subscriptions,13,,13/12/2023,DEC
Apple Subscriptions,14,,14/12/2023,DEC
Apple Subscriptions,15,,15/12/2023,DEC
Apple Subscriptions,16,,16/12/2023,DEC
Apple Subscriptions,17,,17/12/2023,DEC
Apple Subscriptions,18,,18/12/2023,DEC
Apple Subscriptions,19,,19/12/2023,DEC
Apple Subscriptions,20,,20/12/2023,DEC
Apple Subscriptions,21,,21/12/2023,DEC
Apple Subscriptions,22,,22/12/2023,DEC
Apple Subscriptions,23,,23/12/2023,DEC
Apple Subscriptions,24,,24/12/2023,DEC
Apple Subscriptions,25,,25/12/2023,DEC
Apple Subscriptions,26,,26/12/2023,DEC
Apple Subscriptions,27,12.77,27/12/2023,DEC
Apple Subscriptions,28,,28/12/2023,DEC
Apple Subscriptions,29,,29/12/2023,DEC
Apple Subscriptions,30,,30/12/2023,DEC
Apple Subscriptions,31,,31/12/2023,DEC
Google 1,1,,01/12/2023,DEC
Google 1,2,,02/12/2023,DEC
Google 1,3,,03/12/2023,DEC
Google 1,4,,04/12/2023,DEC
Google 1,5,,05/12/2023,DEC
Google 1,6,,06/12/2023,DEC
Google 1,7,,07/12/2023,DEC
Google 1,8,,08/12/2023,DEC
Google 1,9,,09/12/2023,DEC
Google 1,10,,10/12/2023,DEC
Google 1,11,9,11/12/2023,DEC
Google 1,12,,12/12/2023,DEC
Google 1,13,,13/12/2023,DEC
Google 1,14,,14/12/2023,DEC
Google 1,15,,15/12/2023,DEC
Google 1,16,,16/12/2023,DEC
Google 1,17,,17/12/2023,DEC
Google 1,18,,18/12/2023,DEC
Google 1,19,,19/12/2023,DEC
Google 1,20,,20/12/2023,DEC
Google 1,21,,21/12/2023,DEC
Google 1,22,,22/12/2023,DEC
Google 1,23,,23/12/2023,DEC
Google 1,24,,24/12/2023,DEC
Google 1,25,,25/12/2023,DEC
Google 1,26,,26/12/2023,DEC
Google 1,27,,27/12/2023,DEC
Google 1,28,,28/12/2023,DEC
Google 1,29,,29/12/2023,DEC
Google 1,30,,30/12/2023,DEC
Google 1,31,,31/12/2023,DEC
Netflix,1,,01/12/2023,DEC
Netflix,2,,02/12/2023,DEC
Netflix,3,,03/12/2023,DEC
Netflix,4,,04/12/2023,DEC
Netflix,5,,05/12/2023,DEC
Netflix,6,,06/12/2023,DEC
Netflix,7,,07/12/2023,DEC
Netflix,8,,08/12/2023,DEC
Netflix,9,,09/12/2023,DEC
Netflix,10,,10/12/2023,DEC
Netflix,11,,11/12/2023,DEC
Netflix,12,,12/12/2023,DEC
Netflix,13,,13/12/2023,DEC
Netflix,14,,14/12/2023,DEC
Netflix,15,,15/12/2023,DEC
Netflix,16,,16/12/2023,DEC
Netflix,17,,17/12/2023,DEC
Netflix,18,,18/12/2023,DEC
Netflix,19,,19/12/2023,DEC
Netflix,20,,20/12/2023,DEC
Netflix,21,,21/12/2023,DEC
Netflix,22,,22/12/2023,DEC
Netflix,23,103.02,23/12/2023,DEC
Netflix,24,,24/12/2023,DEC
Netflix,25,,25/12/2023,DEC
Netflix,26,,26/12/2023,DEC
Netflix,27,,27/12/2023,DEC
Netflix,28,,28/12/2023,DEC
Netflix,29,,29/12/2023,DEC
Netflix,30,,30/12/2023,DEC
Netflix,31,,31/12/2023,DEC
electricity,3,,03/12/2023,DEC
electricity,4,,04/12/2023,DEC
electricity,5,,05/12/2023,DEC
electricity,6,,06/12/2023,DEC
electricity,7,,07/12/2023,DEC
electricity,8,,08/12/2023,DEC
electricity,9,,09/12/2023,DEC
electricity,10,,10/12/2023,DEC
electricity,11,,11/12/2023,DEC
electricity,12,,12/12/2023,DEC
electricity,13,,13/12/2023,DEC
electricity,14,,14/12/2023,DEC
electricity,15,,15/12/2023,DEC
electricity,16,,16/12/2023,DEC
electricity,17,,17/12/2023,DEC
electricity,18,,18/12/2023,DEC
electricity,19,,19/12/2023,DEC
electricity,20,,20/12/2023,DEC
electricity,21,,21/12/2023,DEC
electricity,22,,22/12/2023,DEC
electricity,23,,23/12/2023,DEC
electricity,24,,24/12/2023,DEC
electricity,25,,25/12/2023,DEC
electricity,26,,26/12/2023,DEC
electricity,27,,27/12/2023,DEC
electricity,28,,28/12/2023,DEC
electricity,29,,29/12/2023,DEC
electricity,30,,30/12/2023,DEC
electricity,31,,31/12/2023,DEC
Account Charges,1,,01/12/2023,DEC
Account Charges,2,1.2,02/12/2023,DEC
Account Charges,3,,03/12/2023,DEC
Account Charges,4,,04/12/2023,DEC
Account Charges,5,,05/12/2023,DEC
Account Charges,6,,06/12/2023,DEC
Account Charges,7,,07/12/2023,DEC
Account Charges,8,,08/12/2023,DEC
Account Charges,9,,09/12/2023,DEC
Account Charges,10,6.5,10/12/2023,DEC
Account Charges,11,,11/12/2023,DEC
Account Charges,12,7,12/12/2023,DEC
Account Charges,13,3,13/12/2023,DEC
Account Charges,14,,14/12/2023,DEC
Account Charges,15,,15/12/2023,DEC
Account Charges,16,,16/12/2023,DEC
Account Charges,17,,17/12/2023,DEC
Account Charges,18,,18/12/2023,DEC
Account Charges,19,,19/12/2023,DEC
Account Charges,20,,20/12/2023,DEC
Account Charges,21,,21/12/2023,DEC
Account Charges,22,,22/12/2023,DEC
Account Charges,23,,23/12/2023,DEC
Account Charges,24,,24/12/2023,DEC
Account Charges,25,,25/12/2023,DEC
Account Charges,26,,26/12/2023,DEC
Account Charges,27,,27/12/2023,DEC
Account Charges,28,,28/12/2023,DEC
Account Charges,29,,29/12/2023,DEC
Account Charges,30,,30/12/2023,DEC
Account Charges,31,10,31/12/2023,DEC
